age,income,loan_amount,interest_rate,term_months,dti,delinquencies,credit_history_years,home_ownership,purpose,employment_length,default
69,63551.82,12207.25,10.63,60,26.76,0,10.2,OWN,other,10+,1
57,70786.09,19259.21,14.15,60,33.85,0,8.3,MORTGAGE,credit_card,10+,1
31,41659.02,19965.7,11.15,60,17.15,0,10.9,MORTGAGE,credit_card,1-3,0
49,61298.86,25966.37,10.85,36,13.29,0,0.5,RENT,credit_card,1-3,1
51,68406.46,14161.14,19.61,60,21.29,0,5.7,MORTGAGE,debt_consolidation,5-10,0
53,76513.42,1000.0,8.2,36,2.73,1,11.6,MORTGAGE,debt_consolidation,1-3,0
22,43885.64,15457.02,16.32,60,44.64,0,4.5,RENT,credit_card,10+,0
35,53096.86,16605.65,7.38,60,23.4,0,4.0,RENT,major_purchase,0-1,0
62,15000.0,6725.91,14.62,36,30.67,0,7.5,RENT,small_business,1-3,0
32,47570.76,16179.93,14.83,60,17.38,0,7.9,RENT,debt_consolidation,1-3,1
35,49511.7,12111.85,9.96,60,6.57,0,5.9,MORTGAGE,debt_consolidation,1-3,0
36,39608.31,4257.97,7.13,36,36.26,0,15.4,RENT,home_improvement,10+,0
29,63312.24,20371.88,5.0,60,10.76,0,9.1,MORTGAGE,credit_card,5-10,0
28,58881.09,10490.2,9.54,60,25.49,0,4.4,RENT,debt_consolidation,0-1,0
38,15000.0,11748.97,14.1,36,26.43,0,2.2,MORTGAGE,credit_card,0-1,0
63,64310.16,11299.37,7.69,36,22.74,0,9.6,RENT,home_improvement,1-3,1
21,41433.52,24883.83,12.39,60,14.15,1,4.3,MORTGAGE,debt_consolidation,3-5,0
34,69713.78,14672.67,6.09,36,20.5,1,16.6,RENT,debt_consolidation,3-5,0
23,34362.98,15632.8,11.06,36,12.5,0,9.7,MORTGAGE,debt_consolidation,0-1,0
48,60600.13,11474.91,7.41,60,30.09,1,10.2,RENT,credit_card,5-10,0
33,54336.73,18702.93,11.69,60,27.72,0,9.0,OWN,debt_consolidation,5-10,0
59,66062.04,25794.54,10.0,36,21.79,1,12.5,RENT,credit_card,10+,0
49,62493.95,20182.89,7.24,36,16.32,1,0.5,RENT,small_business,3-5,1
59,54896.72,20494.94,9.36,60,43.07,1,3.2,MORTGAGE,debt_consolidation,1-3,0
52,29274.55,19849.84,8.26,36,8.98,0,12.1,RENT,debt_consolidation,0-1,0
42,30455.84,3958.06,6.74,60,6.55,1,14.0,MORTGAGE,debt_consolidation,10+,0
63,48322.26,7991.05,16.33,60,21.18,0,3.1,OWN,other,0-1,0
44,59834.4,13360.1,10.56,36,19.42,2,0.7,RENT,credit_card,1-3,0
67,47835.04,9193.09,5.0,60,32.98,0,8.7,MORTGAGE,major_purchase,3-5,0
69,72504.24,6483.7,9.51,60,28.46,1,9.9,RENT,small_business,3-5,0
49,54415.58,1000.0,15.66,60,22.3,0,8.6,MORTGAGE,other,3-5,0
54,40699.75,4227.77,8.95,36,27.0,0,7.8,RENT,small_business,5-10,0
33,54438.07,12947.8,17.99,36,26.82,0,0.6,MORTGAGE,debt_consolidation,1-3,0
60,64517.2,14444.59,8.57,60,43.04,1,6.5,MORTGAGE,credit_card,5-10,0
53,66497.69,8655.57,14.01,60,24.53,1,7.1,RENT,other,10+,1
65,97567.58,15631.4,16.15,60,15.19,0,5.8,MORTGAGE,home_improvement,0-1,1
34,46621.81,11529.33,13.8,36,23.99,0,0.5,RENT,major_purchase,0-1,0
59,58530.43,23724.59,6.5,36,0.0,1,10.3,MORTGAGE,other,10+,0
44,68522.48,13706.99,8.23,36,21.67,0,11.5,RENT,home_improvement,1-3,0
30,59531.54,20570.65,16.68,60,32.93,0,4.8,RENT,home_improvement,3-5,0
29,49987.64,16625.71,8.78,60,28.02,0,7.3,RENT,credit_card,1-3,1
48,29014.86,3783.43,15.9,60,24.99,0,6.0,MORTGAGE,debt_consolidation,3-5,0
36,49783.31,14274.73,10.28,36,28.49,0,6.1,OTHER,debt_consolidation,5-10,0
25,38525.95,5115.01,12.57,60,33.03,0,10.0,OTHER,home_improvement,5-10,0
41,25467.87,14135.03,6.46,36,36.25,0,10.1,MORTGAGE,other,1-3,0
52,44086.42,9038.95,9.57,36,26.47,0,12.3,MORTGAGE,other,1-3,0
36,39058.17,18055.7,8.5,36,18.84,0,12.2,MORTGAGE,debt_consolidation,3-5,0
67,71675.73,4261.17,12.9,36,0.0,1,7.3,OWN,small_business,3-5,0
59,72021.84,15117.61,12.37,60,31.78,0,19.4,RENT,debt_consolidation,5-10,0
46,41922.41,19579.32,13.85,60,27.15,0,14.2,MORTGAGE,credit_card,3-5,1
66,54795.43,22260.76,10.04,36,23.53,0,5.4,RENT,other,10+,1
42,22835.15,8886.66,8.28,36,15.12,0,8.5,MORTGAGE,other,0-1,1
27,50113.2,15142.01,12.73,36,31.65,0,0.5,OWN,home_improvement,0-1,0
22,67979.64,16473.18,7.88,60,19.43,0,8.1,RENT,home_improvement,5-10,0
66,76498.76,27377.01,16.31,36,21.66,0,14.7,MORTGAGE,credit_card,3-5,0
68,45739.06,3149.36,11.54,36,21.44,0,19.1,RENT,major_purchase,0-1,0
57,81037.1,7711.18,10.7,36,26.5,0,7.5,OTHER,debt_consolidation,10+,0
26,29686.16,37435.7,13.85,60,10.51,0,9.3,MORTGAGE,debt_consolidation,5-10,0
35,35047.44,12815.22,11.69,36,27.63,0,10.4,MORTGAGE,small_business,3-5,0
23,74193.24,1000.0,5.37,36,14.79,0,15.9,MORTGAGE,debt_consolidation,5-10,0
23,93422.42,10339.6,7.75,36,15.14,0,4.1,RENT,home_improvement,3-5,0
33,69868.64,1000.0,16.23,36,30.85,1,18.6,OWN,credit_card,1-3,0
49,59193.15,16927.37,12.34,36,12.05,0,6.7,MORTGAGE,debt_consolidation,1-3,0
24,16096.33,21478.28,5.27,36,30.83,1,3.3,RENT,debt_consolidation,3-5,1
69,19551.06,7706.7,13.41,60,23.01,0,6.7,RENT,debt_consolidation,3-5,0
43,62588.19,11234.21,9.76,36,5.52,0,4.8,RENT,debt_consolidation,5-10,0
33,52838.75,22389.23,8.5,36,35.64,0,9.7,MORTGAGE,home_improvement,3-5,0
46,37883.3,1000.0,7.42,60,25.1,0,1.4,MORTGAGE,credit_card,0-1,0
59,61310.65,4427.43,16.0,36,25.94,0,8.6,RENT,credit_card,5-10,0
36,62302.63,13175.08,5.0,36,32.07,1,10.7,RENT,small_business,0-1,0
23,78888.32,8981.32,8.65,36,36.99,0,13.9,MORTGAGE,major_purchase,10+,0
23,62732.05,12649.06,12.48,36,24.01,0,10.7,RENT,home_improvement,5-10,0
62,84567.89,4890.0,18.31,36,28.17,0,13.7,RENT,credit_card,3-5,0
26,60159.88,16714.51,14.22,60,25.71,0,5.6,RENT,home_improvement,3-5,0
52,57693.3,13806.14,8.62,36,18.57,0,9.6,MORTGAGE,debt_consolidation,1-3,0
39,81286.24,19393.52,18.12,60,6.17,0,0.5,RENT,debt_consolidation,5-10,0
59,40431.18,16603.2,6.58,60,24.15,0,7.5,RENT,debt_consolidation,0-1,0
23,116288.95,16653.52,13.06,36,35.79,0,9.5,OWN,major_purchase,3-5,0
64,67505.15,3429.54,13.95,60,27.83,1,9.9,RENT,credit_card,1-3,0
55,67616.59,18940.73,8.48,36,11.33,0,1.7,MORTGAGE,other,3-5,0
43,70501.92,12353.07,14.79,36,32.98,1,6.4,MORTGAGE,debt_consolidation,1-3,1
31,97542.73,13667.21,9.94,60,18.91,0,7.0,MORTGAGE,credit_card,0-1,0
68,75850.15,23386.12,14.78,36,1.08,0,6.3,OWN,debt_consolidation,3-5,0
35,27898.88,9244.52,5.0,60,32.18,1,10.9,RENT,major_purchase,5-10,0
45,88069.41,25809.47,13.34,36,12.55,0,7.1,MORTGAGE,credit_card,1-3,0
40,53182.07,26555.8,10.35,36,39.81,0,8.4,RENT,home_improvement,3-5,0
32,62143.1,21022.28,16.6,36,33.48,0,6.0,MORTGAGE,credit_card,5-10,0
41,34414.92,7155.03,11.82,36,19.72,0,12.3,RENT,debt_consolidation,3-5,0
28,70524.04,1000.0,17.0,36,26.59,1,12.6,MORTGAGE,major_purchase,3-5,0
21,46972.51,23630.68,14.03,36,46.24,0,6.8,RENT,small_business,1-3,1
35,62003.39,15891.08,11.49,36,32.0,0,19.4,OWN,home_improvement,1-3,0
26,54318.02,9038.42,15.15,36,24.38,0,4.9,RENT,debt_consolidation,1-3,0
41,98500.26,24388.5,15.18,60,50.89,0,12.0,RENT,major_purchase,10+,0
63,99645.21,8107.53,13.89,36,23.18,1,4.2,OWN,home_improvement,0-1,1
28,60930.26,11606.76,5.0,36,27.82,1,11.1,OWN,other,1-3,0
21,61279.55,19199.12,8.07,60,12.64,0,10.8,OTHER,debt_consolidation,1-3,0
26,52531.14,6091.18,17.54,60,5.25,0,4.0,RENT,other,5-10,0
45,82120.13,14124.15,6.98,60,19.12,1,7.5,RENT,small_business,3-5,0
34,53421.6,23713.1,15.53,60,22.38,0,15.5,OWN,debt_consolidation,5-10,1
44,51573.25,16688.89,14.83,36,25.29,0,4.7,RENT,home_improvement,3-5,0
22,79571.86,24979.41,9.1,36,7.8,0,9.6,MORTGAGE,debt_consolidation,5-10,0
37,49234.02,24068.82,5.0,60,28.61,0,9.3,RENT,debt_consolidation,10+,0
41,59244.9,15061.91,9.72,36,13.7,1,7.8,MORTGAGE,home_improvement,3-5,0
42,28373.78,1000.0,20.31,60,28.09,0,1.1,MORTGAGE,debt_consolidation,10+,0
48,74083.81,6153.82,8.55,36,31.35,0,11.3,RENT,debt_consolidation,10+,0
59,98817.34,21106.67,8.82,60,18.04,0,8.0,OWN,home_improvement,0-1,0
43,74424.51,2597.99,8.01,60,12.36,0,12.4,OWN,other,3-5,0
62,89235.98,12386.46,16.86,36,37.44,0,8.9,OWN,debt_consolidation,5-10,0
46,43077.96,17707.84,11.03,36,30.73,0,8.3,RENT,debt_consolidation,10+,0
33,64726.49,26756.57,9.5,60,23.52,0,9.5,MORTGAGE,debt_consolidation,5-10,0
32,41136.8,10399.84,17.65,60,36.68,1,4.0,MORTGAGE,debt_consolidation,5-10,0
36,55444.69,9852.1,14.32,60,22.83,1,14.2,OWN,other,1-3,0
50,75444.23,14580.43,8.32,60,15.79,0,6.5,MORTGAGE,credit_card,5-10,0
32,62036.41,17807.3,7.11,36,11.98,0,6.5,MORTGAGE,home_improvement,0-1,0
65,31747.18,13766.03,16.63,36,20.92,0,13.2,OWN,credit_card,5-10,0
44,33699.42,23394.15,12.07,36,29.72,0,9.0,OWN,other,1-3,0
63,32376.72,8606.85,5.8,60,35.9,0,7.1,RENT,credit_card,5-10,0
54,69829.05,15961.29,5.0,60,22.24,0,9.7,RENT,other,5-10,0
37,101277.89,18561.7,7.54,36,34.13,2,10.5,RENT,home_improvement,1-3,1
32,87249.16,11798.14,7.04,60,19.86,0,7.5,OWN,other,5-10,0
57,22080.3,21717.68,5.0,36,14.18,1,11.7,MORTGAGE,credit_card,5-10,0
37,88421.52,16191.67,7.6,60,8.94,0,2.9,RENT,small_business,0-1,0
33,78728.01,21310.77,8.32,36,16.94,0,9.0,MORTGAGE,debt_consolidation,3-5,0
66,29094.0,16552.83,10.15,36,9.31,1,11.2,RENT,home_improvement,1-3,0
44,53935.97,18011.24,18.77,36,42.1,0,10.5,RENT,home_improvement,1-3,1
23,81910.45,9940.87,10.93,60,26.39,0,0.5,RENT,credit_card,5-10,0
45,71008.67,9953.83,11.33,60,21.04,0,7.5,OWN,credit_card,1-3,0
43,33818.1,24795.17,14.04,36,39.22,0,3.1,RENT,debt_consolidation,5-10,0
63,72214.84,20084.08,11.05,36,8.98,0,13.1,RENT,other,0-1,0
55,17249.99,6816.28,13.6,60,20.63,0,6.4,MORTGAGE,credit_card,0-1,0
30,55543.56,16446.91,13.12,36,42.0,0,12.7,OWN,debt_consolidation,3-5,0
28,82759.14,1000.0,12.49,60,20.56,0,3.1,OWN,home_improvement,1-3,0
50,60367.88,10408.48,23.07,36,46.47,0,9.6,RENT,major_purchase,10+,0
23,50021.25,22688.22,15.64,60,29.86,0,8.0,RENT,debt_consolidation,0-1,0
36,77786.93,13998.84,7.67,60,35.06,1,19.1,RENT,debt_consolidation,5-10,0
27,79495.04,15943.3,13.48,36,35.35,0,12.7,RENT,credit_card,5-10,0
22,86200.79,1000.0,8.83,60,22.02,0,12.5,OWN,small_business,3-5,0
66,77486.85,11861.97,13.79,36,17.12,2,16.1,OWN,debt_consolidation,5-10,0
25,81627.5,17706.18,6.5,60,20.85,0,9.1,MORTGAGE,debt_consolidation,1-3,0
21,74658.17,18722.32,7.57,60,12.13,1,7.6,MORTGAGE,major_purchase,5-10,1
66,65310.57,22698.85,13.38,36,21.34,0,7.1,RENT,debt_consolidation,3-5,0
30,61790.18,13317.94,15.99,60,21.96,1,9.3,RENT,small_business,5-10,0
61,55254.81,13674.75,14.01,36,38.89,1,0.5,MORTGAGE,major_purchase,1-3,1
22,35752.63,4343.06,15.42,60,27.93,2,8.0,RENT,small_business,1-3,0
28,40893.77,13363.83,13.5,60,45.63,0,8.9,OWN,credit_card,3-5,0
26,54359.71,4907.4,12.69,60,0.4,0,7.4,MORTGAGE,debt_consolidation,3-5,0
55,64829.04,1000.0,9.99,36,9.83,1,1.9,OWN,credit_card,1-3,0
51,88816.25,6318.57,15.25,60,18.45,0,7.4,RENT,debt_consolidation,0-1,0
44,59164.06,27069.48,16.1,36,36.92,1,1.9,RENT,debt_consolidation,0-1,0
32,80069.53,12835.51,11.75,36,20.9,0,15.1,RENT,credit_card,0-1,0
25,81586.31,16759.02,11.53,60,7.32,0,7.0,RENT,credit_card,0-1,0
48,55371.06,10892.03,18.37,36,19.55,1,0.5,RENT,debt_consolidation,5-10,0
32,71893.8,1000.0,11.92,36,10.02,1,7.2,MORTGAGE,debt_consolidation,10+,0
49,55129.44,22488.9,12.3,36,8.06,1,11.6,OWN,debt_consolidation,3-5,0
54,86442.72,1000.0,13.94,60,41.99,0,8.7,RENT,home_improvement,1-3,0
62,72716.87,10561.66,11.61,60,18.48,1,4.3,RENT,debt_consolidation,1-3,0
45,36190.32,14563.08,8.72,36,23.73,0,5.3,MORTGAGE,home_improvement,5-10,0
21,63230.49,16843.92,13.51,36,21.07,0,6.9,RENT,major_purchase,10+,0
34,92962.24,9188.24,11.84,60,19.49,0,6.2,RENT,home_improvement,1-3,1
62,56375.38,1000.0,19.37,36,13.59,0,3.0,MORTGAGE,other,0-1,0
47,68954.3,8591.25,15.15,60,18.89,0,7.7,RENT,other,1-3,0
51,70917.58,9009.94,9.62,60,25.37,1,2.7,RENT,debt_consolidation,3-5,0
43,39267.54,8815.25,14.92,60,36.19,0,11.8,RENT,debt_consolidation,0-1,0
28,70214.16,22760.47,13.23,36,31.47,0,12.3,OTHER,major_purchase,5-10,0
64,32123.3,5291.18,17.24,60,9.81,0,4.0,MORTGAGE,major_purchase,1-3,0
58,47487.52,17407.83,9.9,60,31.89,0,5.1,OWN,debt_consolidation,0-1,0
69,81514.46,16266.38,12.75,36,26.75,1,6.3,MORTGAGE,other,5-10,0
62,67135.13,22683.64,11.6,60,15.75,0,7.9,MORTGAGE,small_business,5-10,0
35,53910.44,13934.95,12.23,36,23.82,0,9.0,RENT,small_business,1-3,0
33,68929.22,21329.05,8.46,60,27.72,0,9.9,OWN,debt_consolidation,5-10,0
33,58798.16,13622.24,14.3,60,22.47,0,9.8,OWN,credit_card,1-3,0
66,60251.57,18475.14,13.67,36,26.8,0,14.2,RENT,credit_card,1-3,0
48,73136.37,2976.47,17.14,36,13.37,0,8.2,MORTGAGE,credit_card,1-3,0
43,45452.65,1000.0,11.96,36,41.93,0,2.8,RENT,debt_consolidation,1-3,0
68,60806.73,18020.37,10.35,36,2.71,0,1.6,RENT,debt_consolidation,0-1,1
50,53754.64,18449.47,15.16,60,27.78,0,14.5,RENT,small_business,5-10,1
65,28287.93,18804.02,8.82,36,25.67,0,10.0,RENT,credit_card,10+,0
69,41590.88,10800.54,16.34,60,28.43,0,8.8,OTHER,home_improvement,0-1,0
24,91364.13,26917.78,16.33,36,14.92,0,9.8,OWN,debt_consolidation,1-3,0
38,67694.47,11320.98,17.03,60,33.69,0,8.6,RENT,other,1-3,0
56,33528.23,18367.03,13.51,60,20.92,0,9.7,MORTGAGE,other,3-5,0
60,29192.91,19757.09,10.05,60,10.14,0,6.5,MORTGAGE,home_improvement,5-10,0
28,57756.72,28749.92,12.44,60,11.05,0,12.2,OWN,debt_consolidation,0-1,1
36,91223.73,12463.76,13.52,60,23.25,0,5.9,OWN,debt_consolidation,3-5,0
47,56264.84,9774.46,9.76,60,6.03,1,4.4,MORTGAGE,credit_card,3-5,0
60,86139.99,3014.84,17.33,60,40.01,0,1.2,RENT,small_business,5-10,0
26,67038.62,27418.94,14.32,36,32.49,0,7.0,MORTGAGE,other,1-3,0
50,69425.01,18371.29,8.43,36,40.27,0,13.1,MORTGAGE,debt_consolidation,0-1,0
35,33285.59,18624.49,19.53,36,39.21,1,6.2,MORTGAGE,debt_consolidation,1-3,0
31,78750.46,39933.63,12.39,60,18.48,1,2.5,MORTGAGE,credit_card,5-10,0
46,53301.36,17600.36,7.62,60,13.31,0,9.1,MORTGAGE,credit_card,3-5,0
41,77261.85,4581.43,8.68,60,0.0,0,5.4,RENT,home_improvement,3-5,0
52,43716.6,13432.77,17.95,60,17.94,0,14.2,MORTGAGE,credit_card,1-3,0
36,63540.99,7201.74,19.3,36,39.66,0,12.3,MORTGAGE,small_business,0-1,0
61,67040.06,11833.05,16.04,60,13.72,0,2.9,RENT,debt_consolidation,3-5,0
24,56919.33,11779.28,17.28,36,19.9,0,7.3,MORTGAGE,credit_card,0-1,0
63,68090.9,10303.8,16.87,36,16.45,1,5.0,MORTGAGE,credit_card,10+,0
22,54672.06,3853.74,14.23,60,25.75,0,3.4,MORTGAGE,major_purchase,5-10,0
57,47018.8,27740.01,13.32,36,34.86,0,7.8,RENT,small_business,1-3,0
37,92109.67,17390.78,14.16,60,6.61,1,11.3,RENT,small_business,3-5,1
39,80979.06,13196.22,14.94,60,8.52,1,7.7,MORTGAGE,credit_card,1-3,0
21,44782.71,21061.1,9.03,60,36.87,1,5.9,OTHER,debt_consolidation,10+,0
55,71368.89,18768.54,14.93,36,29.33,0,0.5,RENT,major_purchase,3-5,0
29,45146.42,17205.53,17.83,36,19.41,1,5.3,RENT,other,1-3,0
53,36306.31,20479.98,11.17,36,39.07,1,10.2,MORTGAGE,debt_consolidation,5-10,0
56,80676.19,16071.48,10.75,36,8.35,0,2.6,RENT,debt_consolidation,0-1,0
62,25918.01,20361.77,13.91,36,31.31,0,13.1,MORTGAGE,debt_consolidation,1-3,0
55,78537.12,21024.9,9.4,36,21.32,0,5.7,MORTGAGE,home_improvement,1-3,0
35,54945.55,16301.75,6.73,60,28.07,0,8.8,RENT,credit_card,1-3,0
57,55769.07,13236.84,16.59,60,0.0,0,6.4,MORTGAGE,debt_consolidation,0-1,0
61,68195.02,27243.18,10.2,60,19.39,2,3.3,OWN,debt_consolidation,10+,0
36,71623.98,11176.79,12.07,36,29.37,0,9.8,RENT,home_improvement,3-5,0
27,43473.14,18130.51,9.56,36,21.37,0,5.6,OWN,credit_card,10+,0
64,74354.51,18311.27,17.11,36,34.55,0,4.7,MORTGAGE,debt_consolidation,0-1,0
28,62267.41,10123.54,15.41,36,34.22,0,0.5,MORTGAGE,home_improvement,10+,0
50,34878.9,8537.42,11.04,36,12.41,1,13.2,OWN,debt_consolidation,5-10,0
32,56602.51,12169.18,7.28,60,30.24,0,8.0,MORTGAGE,debt_consolidation,5-10,0
27,87625.58,11062.27,10.61,60,12.07,0,12.4,RENT,debt_consolidation,5-10,0
59,93531.9,3334.96,14.28,36,22.54,0,10.5,MORTGAGE,debt_consolidation,3-5,0
28,74346.97,9788.04,12.75,60,28.56,0,12.4,MORTGAGE,debt_consolidation,5-10,0
53,36193.13,17129.78,12.44,60,13.65,0,5.7,RENT,debt_consolidation,10+,0
54,69812.14,25127.55,12.85,36,29.87,0,2.5,RENT,debt_consolidation,1-3,0
23,77017.22,19435.13,15.04,60,16.95,0,11.1,RENT,major_purchase,0-1,0
29,74514.16,1000.0,11.83,36,16.19,0,8.5,OWN,major_purchase,10+,0
59,75699.09,20130.43,13.8,36,29.07,0,6.1,MORTGAGE,debt_consolidation,10+,1
45,67265.26,10534.79,8.05,60,13.64,2,11.0,MORTGAGE,home_improvement,3-5,0
26,58551.75,18624.64,22.22,36,13.13,2,9.2,RENT,debt_consolidation,5-10,0
69,47832.65,14886.92,10.86,60,32.41,0,10.6,RENT,small_business,10+,1
33,22041.29,13458.5,12.81,36,23.09,0,3.9,OWN,debt_consolidation,3-5,0
21,66792.84,14182.11,14.27,60,7.46,0,11.9,MORTGAGE,debt_consolidation,0-1,0
66,63721.06,14820.61,10.36,60,30.56,1,8.0,MORTGAGE,credit_card,3-5,0
21,71151.52,25755.24,12.03,60,17.93,0,12.3,RENT,debt_consolidation,1-3,1
48,33249.13,14842.72,11.98,60,7.97,1,11.9,RENT,debt_consolidation,0-1,0
69,72900.33,23684.29,8.34,60,0.0,0,10.7,RENT,debt_consolidation,10+,0
49,101090.9,22519.25,13.75,36,31.03,0,7.6,OWN,home_improvement,5-10,0
49,61569.0,20336.36,5.4,36,13.4,0,10.8,RENT,debt_consolidation,5-10,0
40,58766.69,1000.0,19.01,60,9.56,0,12.4,RENT,debt_consolidation,3-5,0
27,66180.05,23933.06,15.17,36,28.39,0,10.4,MORTGAGE,small_business,1-3,0
49,100646.74,11336.79,14.56,36,30.06,0,8.8,OWN,debt_consolidation,3-5,0
64,39527.04,20725.82,5.05,60,14.13,0,10.8,OTHER,debt_consolidation,5-10,0
25,64064.14,7219.74,8.83,36,31.13,1,5.9,MORTGAGE,credit_card,3-5,0
64,44006.85,5519.41,17.56,36,42.55,0,14.1,RENT,debt_consolidation,1-3,0
41,49059.91,30811.11,28.6,60,35.47,0,1.3,RENT,major_purchase,5-10,0
47,59008.19,7344.14,16.78,36,33.91,1,8.1,OWN,debt_consolidation,1-3,0
29,86946.46,24168.85,16.15,60,25.14,0,6.4,MORTGAGE,debt_consolidation,3-5,0
51,96019.81,15947.36,14.1,36,17.56,0,5.4,OWN,major_purchase,3-5,0
29,68962.84,11639.04,8.61,36,21.44,0,9.2,MORTGAGE,small_business,10+,0
34,52468.11,14641.37,15.98,60,26.41,0,3.5,MORTGAGE,major_purchase,1-3,0
56,109854.78,4591.24,7.6,36,9.42,1,16.6,OWN,debt_consolidation,0-1,0
23,51448.91,14889.96,7.16,60,14.31,0,2.6,RENT,credit_card,10+,1
42,48577.28,6338.08,6.91,36,7.72,1,4.2,RENT,other,10+,0
50,24501.14,11836.45,15.9,36,24.35,0,3.8,OWN,credit_card,1-3,0
27,87921.83,22402.4,11.77,36,22.83,0,8.8,RENT,other,5-10,0
35,79364.91,17033.53,12.4,36,15.47,0,12.1,MORTGAGE,home_improvement,10+,0
37,108356.11,3142.64,11.94,36,30.2,0,10.1,OWN,small_business,0-1,0
53,32209.53,21811.91,7.5,60,11.55,1,13.9,RENT,debt_consolidation,5-10,0
68,89163.42,14943.2,9.32,36,15.1,1,4.7,MORTGAGE,other,1-3,0
61,61402.71,10662.52,9.52,36,29.81,0,10.6,MORTGAGE,small_business,5-10,0
30,76122.0,20973.41,6.38,36,31.29,0,6.8,RENT,major_purchase,0-1,0
21,27044.46,13662.35,9.98,36,14.04,0,8.9,OWN,other,5-10,0
23,89361.64,5674.71,7.67,36,24.32,0,12.4,MORTGAGE,major_purchase,5-10,0
50,75730.34,29782.48,14.31,60,14.21,0,1.2,OWN,credit_card,0-1,1
28,59221.8,14861.7,14.64,60,20.03,1,16.0,RENT,home_improvement,5-10,0
32,72902.25,14348.92,6.83,60,23.44,0,7.4,MORTGAGE,small_business,0-1,0
62,44690.09,11759.16,10.81,36,27.6,0,1.6,MORTGAGE,major_purchase,0-1,0
63,48411.2,24439.73,19.42,36,25.18,0,5.2,RENT,credit_card,10+,0
62,50731.11,10800.97,8.08,60,24.73,0,8.4,RENT,credit_card,10+,0
33,22945.44,2640.16,13.71,36,11.22,0,5.2,MORTGAGE,small_business,5-10,1
51,77235.17,9570.58,12.42,60,25.88,2,0.5,RENT,debt_consolidation,10+,0
50,83831.87,25614.2,16.37,60,27.51,1,8.4,MORTGAGE,home_improvement,0-1,0
30,45973.12,21657.06,13.18,36,28.89,0,5.1,RENT,credit_card,3-5,0
48,66964.06,12959.87,10.27,60,14.8,1,10.6,MORTGAGE,small_business,10+,0
46,54689.19,25986.04,12.27,36,31.16,0,3.7,OTHER,debt_consolidation,10+,0
40,66565.48,20983.54,12.33,36,8.83,0,17.0,RENT,credit_card,1-3,0
57,47448.46,12867.29,11.63,36,17.69,1,10.1,MORTGAGE,debt_consolidation,1-3,0
54,42331.5,13672.72,6.72,60,19.24,1,8.8,RENT,home_improvement,5-10,0
47,81041.5,17634.54,16.97,36,9.38,1,10.5,MORTGAGE,major_purchase,0-1,1
56,58722.59,8344.9,16.27,60,19.09,1,0.7,OTHER,home_improvement,5-10,0
58,100442.18,15036.04,7.82,60,24.21,0,6.0,OTHER,credit_card,1-3,0
48,60926.2,17468.11,10.8,36,3.74,0,15.1,OWN,debt_consolidation,3-5,0
34,41478.44,1504.27,11.1,36,18.05,2,6.7,MORTGAGE,home_improvement,1-3,0
58,84538.82,13485.44,7.37,60,4.52,0,7.7,MORTGAGE,small_business,5-10,0
56,72616.0,12575.55,5.0,36,42.42,0,6.1,RENT,major_purchase,10+,0
69,74537.46,23224.54,9.32,60,24.12,0,13.9,MORTGAGE,debt_consolidation,3-5,0
28,83812.01,1000.0,10.57,36,23.26,0,7.0,RENT,credit_card,10+,0
41,46944.07,11947.95,6.24,60,24.32,1,3.0,OTHER,major_purchase,3-5,0
66,57454.93,11145.96,12.71,36,28.05,0,18.3,MORTGAGE,credit_card,1-3,0
46,56571.0,22680.57,16.65,36,31.78,0,2.5,OWN,credit_card,5-10,0
67,34185.07,14651.63,15.37,60,6.36,1,7.6,RENT,other,0-1,0
21,54728.2,29368.76,11.49,36,35.1,0,4.6,MORTGAGE,small_business,1-3,0
22,86727.59,20297.71,5.0,36,34.46,0,5.2,RENT,debt_consolidation,5-10,0
60,64746.76,11718.22,14.86,36,21.34,0,3.8,OWN,credit_card,1-3,0
38,33078.77,16917.27,12.59,60,20.81,0,5.8,OWN,home_improvement,10+,1
46,28883.21,12167.45,13.7,36,0.0,0,11.9,RENT,small_business,3-5,0
41,93295.52,21875.17,19.74,36,9.56,0,0.5,RENT,debt_consolidation,1-3,0
40,58193.62,4342.42,8.7,36,27.19,0,13.0,RENT,debt_consolidation,1-3,0
67,47051.8,8410.43,5.0,36,34.01,0,12.4,OTHER,credit_card,1-3,0
25,54520.16,18645.52,7.79,60,29.29,0,10.0,MORTGAGE,credit_card,5-10,0
58,30453.84,24806.05,13.94,36,21.24,0,8.5,MORTGAGE,debt_consolidation,0-1,0
64,88461.9,1000.0,12.11,36,41.26,0,9.1,OWN,other,10+,0
53,52138.94,25995.77,7.14,36,32.05,0,13.7,MORTGAGE,debt_consolidation,1-3,0
40,87348.03,13878.92,6.32,36,18.06,0,1.0,OWN,debt_consolidation,1-3,0
28,61033.03,1000.0,10.58,60,43.82,1,10.9,MORTGAGE,debt_consolidation,5-10,0
54,88590.64,1000.0,7.02,36,11.04,0,5.0,MORTGAGE,debt_consolidation,1-3,0
43,65133.89,2764.91,14.08,60,7.28,0,11.3,RENT,debt_consolidation,3-5,0
28,77064.65,14842.36,10.35,36,17.79,1,5.5,MORTGAGE,credit_card,3-5,0
38,74381.86,14472.82,9.49,60,14.41,2,10.8,MORTGAGE,debt_consolidation,1-3,0
